taxonKey,acceptedTaxonKey,scientificName,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,introduction pathway 4,introduction pathway 5,introduction pathway 6,introduction pathway 7,date first observation,date last observation,source,occurrence remarks,native range,terrestrial,marine,freshwater,date added,added by,verified by
5281229,5281229,Funaria hygrometrica Hedw.,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,species,,Wallonia,BE,,native,native,,,,,,,,1873-06-30,2025-03-16 10:20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281229,5281229,Funaria hygrometrica Hedw.,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,species,,Brussels,BE,,native,native,,,,,,,,1873-06-30,2025-03-16 10:20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281267,5281267,Fissidens adianthoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Belgium,BE,,native,native,,,,,,,,1864-04-28,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281267,5281267,Fissidens adianthoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Flanders,BE,,native,native,,,,,,,,1864-04-28,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281267,5281267,Fissidens adianthoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Wallonia,BE,,native,native,,,,,,,,1864-04-28,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281267,5281267,Fissidens adianthoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Brussels,BE,,native,native,,,,,,,,1864-04-28,2024-12-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281381,5281381,Ceratodon purpureus (Hedw.) Brid.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,species,,Belgium,BE,,native,native,,,,,,,,1854-03-22,2025-03-02 15:28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281381,5281381,Ceratodon purpureus (Hedw.) Brid.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,species,,Flanders,BE,,native,native,,,,,,,,1854-03-22,2025-03-02 15:28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281381,5281381,Ceratodon purpureus (Hedw.) Brid.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,species,,Wallonia,BE,,native,native,,,,,,,,1854-03-22,2025-03-02 15:28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281381,5281381,Ceratodon purpureus (Hedw.) Brid.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,species,,Brussels,BE,,native,native,,,,,,,,1854-03-22,2025-03-02 15:28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281431,5281431,Dicranella heteromalla (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,species,,Belgium,BE,,native,native,,,,,,,,1825-01-01T00:00Z/1825-12-31T00:00Z,2024-12-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281431,5281431,Dicranella heteromalla (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,species,,Flanders,BE,,native,native,,,,,,,,1825-01-01T00:00Z/1825-12-31T00:00Z,2024-12-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281431,5281431,Dicranella heteromalla (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,species,,Wallonia,BE,,native,native,,,,,,,,1825-01-01T00:00Z/1825-12-31T00:00Z,2024-12-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281431,5281431,Dicranella heteromalla (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,species,,Brussels,BE,,native,native,,,,,,,,1825-01-01T00:00Z/1825-12-31T00:00Z,2024-12-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281453,5281453,Grimmia pulvinata (Hedw.) Sm.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Belgium,BE,,native,native,,,,,,,,1856-03-06,2025-10-30 9:49,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281453,5281453,Grimmia pulvinata (Hedw.) Sm.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Flanders,BE,,native,native,,,,,,,,1856-03-06,2025-10-30 9:49,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281453,5281453,Grimmia pulvinata (Hedw.) Sm.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Wallonia,BE,,native,native,,,,,,,,1856-03-06,2025-10-30 9:49,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281453,5281453,Grimmia pulvinata (Hedw.) Sm.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Brussels,BE,,native,native,,,,,,,,1856-03-06,2025-10-30 9:49,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281510,5281510,Tetraplodon mnioides (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Splachnales,Splachnaceae,Tetraplodon,species,,Belgium,BE,,native,native,,,,,,,,1884-05-09,1921-07-07,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281510,5281510,Tetraplodon mnioides (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Splachnales,Splachnaceae,Tetraplodon,species,,Flanders,BE,,native,native,,,,,,,,1884-05-09,1921-07-07,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281519,5281519,Micromitrium tenerum (Bruch & Schimp.) Crosby,Plantae,Bryophyta,Bryopsida,Dicranales,Micromitriaceae,Micromitrium,species,,Belgium,BE,,native,native,,,,,,,,1981-12-05T00:00Z,2025-02-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281519,5281519,Micromitrium tenerum (Bruch & Schimp.) Crosby,Plantae,Bryophyta,Bryopsida,Dicranales,Micromitriaceae,Micromitrium,species,,Flanders,BE,,native,native,,,,,,,,1981-12-05T00:00Z,2025-02-21,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281536,5281536,Ephemerum recurvifolium (Dicks.) Boulay,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Belgium,BE,,native,native,,,,,,,,1873-11-30,2023-09-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281536,5281536,Ephemerum recurvifolium (Dicks.) Boulay,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Wallonia,BE,,native,native,,,,,,,,1873-11-30,2023-09-13,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5710705,5281545,Ephemerum minutissimum Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Belgium,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5710705,5281545,Ephemerum minutissimum Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Flanders,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5710705,5281545,Ephemerum minutissimum Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Wallonia,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5710705,5281545,Ephemerum minutissimum Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Brussels,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281545,5281545,Ephemerum serratum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Belgium,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281545,5281545,Ephemerum serratum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Flanders,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281545,5281545,Ephemerum serratum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Wallonia,BE,,native,native,,,,,,,,1873-08-31,2024-10-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281548,5281548,Ephemerum cohaerens (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Belgium,BE,,uncertain,established,,,,,,,,2001-11-27,2023-10-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281548,5281548,Ephemerum cohaerens (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,Wallonia,BE,,uncertain,established,,,,,,,,2001-11-27,2023-10-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
5281648,5281648,Schistidium trichodon (Brid.) Poelt,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,2001,2007,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281648,5281648,Schistidium trichodon (Brid.) Poelt,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,2001,2007,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281653,5281653,Schistidium flaccidum (De Not.) Ochyra,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1992-01-19,1992-01-19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281653,5281653,Schistidium flaccidum (De Not.) Ochyra,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,1992-01-19,1992-01-19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281668,5281668,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1872-07-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281668,5281668,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Flanders,BE,,native,native,,,,,,,,1872-07-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281668,5281668,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,1872-07-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281668,5281668,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Brussels,BE,,native,native,,,,,,,,1872-07-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281669,5281669,Schistidium elegantulum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1879-06-01,2021-02-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281669,5281669,Schistidium elegantulum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Flanders,BE,,native,native,,,,,,,,1879-06-01,2021-02-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281669,5281669,Schistidium elegantulum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,1879-06-01,2021-02-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281678,5281678,Schistidium crassipilum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1874-04-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281678,5281678,Schistidium crassipilum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Flanders,BE,,native,native,,,,,,,,1874-04-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281678,5281678,Schistidium crassipilum H.H.Blom,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,1874-04-30,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281691,5281691,Schistidium rivulare (Brid.) Podp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1873-12-31,2022-05-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281691,5281691,Schistidium rivulare (Brid.) Podp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Flanders,BE,,native,native,,,,,,,,1873-12-31,2022-05-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
5281691,5281691,Schistidium rivulare (Brid.) Podp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Wallonia,BE,,native,native,,,,,,,,1873-12-31,2022-05-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
